address,albers_x,albers_y,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1015 E 11TH AV, VANCOUVER, BC",1212474,475987,Florence Nightingale StrongStart Centre,1211687,475869,136.467606444413,00:02:16,1.146,schools
"1015 E 12TH AV, VANCOUVER, BC",1212475,475886,Florence Nightingale StrongStart Centre,1211687,475869,124.60767295691129,00:02:04,1.048,schools
"1015 E 14TH AV, VANCOUVER, BC",1212481,475685,Charles Dickens Elementary,1212535,475325,134.90749937431704,00:02:14,0.586,schools
"1015 E 15TH AV, VANCOUVER, BC",1212482,475583,Charles Dickens Elementary,1212535,475325,116.38245913844894,00:01:56,0.491,schools
"1015 E 22ND AV, VANCOUVER, BC",1212484,474911,Charles Dickens Elementary,1212535,475325,103.28907701701591,00:01:43,0.503,schools
"1015 E 41ST AV, VANCOUVER, BC",1212494,472904,Sir Alexander Mackenzie Elementary,1212313,473057,121.73570512647649,00:02:01,0.588,schools
"1015 E 8TH AV, VANCOUVER, BC",1212464,476297,Mount Pleasant StrongStart Centre,1211649,476302,156.43773856507647,00:02:36,1.286,schools
"1015 E BROADWAY, VANCOUVER, BC",1212467,476197,Mount Pleasant StrongStart Centre,1211649,476302,146.49601347336767,00:02:26,1.184,schools
"1015 E GEORGIA ST, VANCOUVER, BC",1212445,477953,Admiral Seymour StrongStart Centre,1212578,477967,61.7614276964931,00:01:01,0.235,schools
"1015 E KING EDWARD AV, VANCOUVER, BC",1212487,474646,Charles Dickens Annex,1212533,474809,73.82014070802515,00:01:13,0.324,schools
"1015 E PENDER ST, VANCOUVER, BC",1212443,478154,Admiral Seymour StrongStart Centre,1212578,477967,126.69116350190123,00:02:06,0.633,schools
"1015 IRONWORK PASSAGE, VANCOUVER, BC",1209126,476724,False Creek Elementary,1209243,476553,195.09066602658356,00:03:15,0.397,schools
"1015 KINGSWAY, VANCOUVER, BC",1212491,475220,Charles Dickens Elementary,1212535,475325,57.651520501646516,00:00:57,0.178,schools
"1015 W 13TH AV, VANCOUVER, BC",1209258,475743,L'Ecole Bilingue Elementary,1209026,475541,77.24191471655173,00:01:17,0.439,schools
"1015 W 16TH AV, VANCOUVER, BC",1209197,475455,L'Ecole Bilingue Elementary,1209026,475541,35.31076961265718,00:00:35,0.301,schools
"1015 W 8TH AV, VANCOUVER, BC",1209240,476270,L'Ecole Bilingue Elementary,1209026,475541,111.16416332121271,00:01:51,1.053,schools
"1016 E 11TH AV, VANCOUVER, BC",1212476,475933,Florence Nightingale StrongStart Centre,1211687,475869,94.00422220789311,00:01:34,0.84,schools
"1016 E 14TH AV, VANCOUVER, BC",1212483,475628,Charles Dickens Elementary,1212535,475325,112.74624537143332,00:01:52,0.555,schools
"1016 E 16TH AV, VANCOUVER, BC",1212473,475457,Charles Dickens Elementary,1212535,475325,78.33619451566584,00:01:18,0.37,schools
"1016 E 18TH AV, VANCOUVER, BC",1212488,475259,Charles Dickens Elementary,1212535,475325,88.65485574709551,00:01:28,0.506,schools
"1016 E 7TH AV, VANCOUVER, BC",1212464,476340,Mount Pleasant StrongStart Centre,1211649,476302,137.04035047792152,00:02:17,0.866,schools
"1016 E 8TH AV, VANCOUVER, BC",1212461,476240,Mount Pleasant StrongStart Centre,1211649,476302,117.47212144228031,00:01:57,0.968,schools
"1016 E PENDER ST, VANCOUVER, BC",1212451,478096,Admiral Seymour StrongStart Centre,1212578,477967,56.03234612915652,00:00:56,0.238,schools
"1016 W 12TH AV, VANCOUVER, BC",1209249,475796,L'Ecole Bilingue Elementary,1209026,475541,104.08854690159623,00:01:44,0.482,schools
"1016 W 13TH AV, VANCOUVER, BC",1209250,475694,L'Ecole Bilingue Elementary,1209026,475541,94.23662274852123,00:01:34,0.382,schools
"1017 E 10TH AV, VANCOUVER, BC",1212469,476086,Florence Nightingale StrongStart Centre,1211687,475869,149.7861113700307,00:02:29,1.249,schools
"1017 E 13TH AV, VANCOUVER, BC",1212480,475786,Florence Nightingale StrongStart Centre,1211687,475869,128.5898103711433,00:02:08,1.048,schools
"1017 E 33RD AV, VANCOUVER, BC",1212498,473725,Sir Richard McBride Annex,1212408,473884,70.52775448685641,00:01:10,0.436,schools
"1017 E GEORGIA ST, VANCOUVER, BC",1212459,477953,Admiral Seymour StrongStart Centre,1212578,477967,61.7614276964931,00:01:01,0.235,schools
"1017 KEEFER ST, VANCOUVER, BC",1212462,478053,Admiral Seymour StrongStart Centre,1212578,477967,22.07348420586137,00:00:22,0.133,schools
"1017 W 7TH AV, VANCOUVER, BC",1209227,476362,L'Ecole Bilingue Elementary,1209026,475541,121.5514337152911,00:02:01,1.155,schools
"1018 E 31ST AV, VANCOUVER, BC",1212488,473925,Sir Richard McBride Annex,1212408,473884,66.4028211873163,00:01:06,0.277,schools
"1018 E 39TH AV, VANCOUVER, BC",1212481,473051,Sir Alexander Mackenzie Elementary,1212313,473057,54.28545718351087,00:00:54,0.219,schools
"1018 GRANVILLE ST, VANCOUVER, BC",1209470,477870,Anchor Point Montessori,1208902,477646,161.16810559753353,00:02:41,0.958,schools
"1018 GRANVILLE ST, VANCOUVER, BC",1209465,477864,Anchor Point Montessori,1208902,477646,161.16810559753353,00:02:41,0.958,schools
"1018 W 16TH AV, VANCOUVER, BC",1209231,475401,L'Ecole Bilingue Elementary,1209026,475541,40.5011911450097,00:00:40,0.31,schools
"1019 BROUGHTON ST, VANCOUVER, BC",1208661,478593,Lord Roberts Elementary,1208355,478705,89.66749336852635,00:01:29,0.515,schools
"1019 BUTE ST, VANCOUVER, BC",1208891,478397,Lord Roberts Annex,1208956,478319,91.00420767458495,00:01:31,0.478,schools
"1019 E 38TH AV, VANCOUVER, BC",1212486,473211,Sir Alexander Mackenzie Elementary,1212313,473057,111.53627970670253,00:01:51,0.587,schools
"1019 E 39TH AV, VANCOUVER, BC",1212488,473112,Sir Alexander Mackenzie Elementary,1212313,473057,107.93367820177208,00:01:47,0.485,schools
"1019 E 40TH AV, VANCOUVER, BC",1212492,473007,Sir Alexander Mackenzie Elementary,1212313,473057,111.12332686880747,00:01:51,0.48,schools
"1019 GILFORD ST, VANCOUVER, BC",1208111,479086,King George Secondary,1208443,479047,122.56977445717234,00:02:02,0.817,schools
"1019 NANTON AV, VANCOUVER, BC",1209247,474259,Vancouver Talmud Torah Elementary,1209333,474385,61.034846887426525,00:01:01,0.218,schools
"1019 SEYMOUR ST, VANCOUVER, BC",1209488,477828,Pattison High School,1209307,478110,137.47162298561688,00:02:17,0.893,schools
"1019 W 8TH AV, VANCOUVER, BC",1209222,476269,L'Ecole Bilingue Elementary,1209026,475541,151.7237202651845,00:02:31,1.267,schools
"102 MAIN ST, VANCOUVER, BC",1211187,478492,Crosstown Elementary,1210665,477892,134.74903431576195,00:02:14,1.193,schools
"102 W 17TH AV, VANCOUVER, BC",1210710,475313,Simon Fraser Elementary,1210646,475505,94.8459893179702,00:01:34,0.693,schools
"102 W 18TH AV, VANCOUVER, BC",1210712,475205,Simon Fraser Elementary,1210646,475505,98.51412232572658,00:01:38,0.806,schools
"102 W 19TH AV, VANCOUVER, BC",1210713,475103,Simon Fraser Elementary,1210646,475505,123.35856742353506,00:02:03,0.931,schools
"102 W 20TH AV, VANCOUVER, BC",1210715,474992,General Wolfe Elementary,1210854,474408,119.13297513569258,00:01:59,0.77,schools
"102 W 21ST AV, VANCOUVER, BC",1210715,474894,General Wolfe Elementary,1210854,474408,109.84910920781839,00:01:49,0.672,schools
"102 W 22ND AV, VANCOUVER, BC",1210717,474789,General Wolfe Elementary,1210854,474408,89.87152072975373,00:01:29,0.567,schools
"102 W 23RD AV, VANCOUVER, BC",1210720,474674,General Wolfe Elementary,1210854,474408,78.99075220745074,00:01:18,0.452,schools
"102 W 40TH AV, VANCOUVER, BC",1210740,472979,Sir Wm Van Horne Elementary,1210881,472668,88.12217091841657,00:01:28,0.587,schools
"102 W BROADWAY, VANCOUVER, BC",1210700,476129,St Patrick Regional Secondary,1211034,475992,102.20074921012605,00:01:42,0.708,schools
"102 WATER ST, VANCOUVER, BC",1210630,478448,Crosstown Elementary,1210665,477892,106.69410068862129,00:01:46,0.874,schools
"1020 CHILCO ST, VANCOUVER, BC",1208031,479127,King George Secondary,1208443,479047,103.62136654214328,00:01:43,0.689,schools
"1020 E 10TH AV, VANCOUVER, BC",1212471,476029,Florence Nightingale StrongStart Centre,1211687,475869,105.91324141038577,00:01:45,0.938,schools
"1020 E 12TH AV, VANCOUVER, BC",1212478,475829,Florence Nightingale StrongStart Centre,1211687,475869,94.18197996613172,00:01:34,0.841,schools
"1020 E 14TH AV, VANCOUVER, BC",1212490,475628,Charles Dickens Elementary,1212535,475325,115.03664448221632,00:01:55,0.562,schools
"1020 E 33RD AV, VANCOUVER, BC",1212477,473671,Sir Richard McBride Annex,1212408,473884,90.92703649656796,00:01:30,0.619,schools
"1020 E 37TH AV, VANCOUVER, BC",1212483,473255,Sir Alexander Mackenzie Elementary,1212313,473057,63.633922727670225,00:01:03,0.33,schools
"1020 E 38TH AV, VANCOUVER, BC",1212486,473154,Sir Alexander Mackenzie Elementary,1212313,473057,54.19761379456733,00:00:54,0.229,schools
"1020 E 39TH AV, VANCOUVER, BC",1212491,473052,Sir Alexander Mackenzie Elementary,1212313,473057,57.563184976993156,00:00:57,0.229,schools
"1020 E 40TH AV, VANCOUVER, BC",1212494,472947,Sir Alexander Mackenzie Elementary,1212313,473057,70.56589697965654,00:01:10,0.331,schools
"1020 E CORDOVA ST, VANCOUVER, BC",1212426,478306,Admiral Seymour StrongStart Centre,1212578,477967,113.57173832977259,00:01:53,0.582,schools
"1020 E CORDOVA ST, VANCOUVER, BC",1212449,478307,Admiral Seymour StrongStart Centre,1212578,477967,113.57173832977259,00:01:53,0.582,schools
"1020 E CORDOVA ST, VANCOUVER, BC",1212434,478307,Admiral Seymour StrongStart Centre,1212578,477967,113.57173832977259,00:01:53,0.582,schools
"1020 E CORDOVA ST, VANCOUVER, BC",1212441,478307,Admiral Seymour StrongStart Centre,1212578,477967,113.57173832977259,00:01:53,0.582,schools
"1020 E CORDOVA ST, VANCOUVER, BC",1212457,478307,Admiral Seymour StrongStart Centre,1212578,477967,113.57173832977259,00:01:53,0.582,schools
"1020 E HASTINGS ST, VANCOUVER, BC",1212441,478196,Admiral Seymour StrongStart Centre,1212578,477967,106.05551865065357,00:01:46,0.531,schools
"1020 E KING EDWARD AV, VANCOUVER, BC",1212481,474606,Sir Richard McBride Annex,1212408,473884,110.71101184168684,00:01:50,0.855,schools
"1020 E PENDER ST, VANCOUVER, BC",1212459,478096,Admiral Seymour StrongStart Centre,1212578,477967,56.03234612915652,00:00:56,0.238,schools
"1020 GRANVILLE ST, VANCOUVER, BC",1209460,477858,Anchor Point Montessori,1208902,477646,158.61597701302858,00:02:38,0.95,schools
"1020 HAMILTON ST, VANCOUVER, BC",1209734,477634,Elsie Roy Elementary,1209538,477136,99.46934846368212,00:01:39,0.814,schools
"1020 HARWOOD ST, VANCOUVER, BC",1208817,477721,Anchor Point Montessori,1208902,477646,119.63486132418419,00:01:59,0.621,schools
"1020 MAINLAND ST, VANCOUVER, BC",1209753,477572,Elsie Roy Elementary,1209538,477136,92.08037915745366,00:01:32,0.677,schools
"1020 MALKIN AV, VANCOUVER, BC",1212458,477297,Admiral Seymour StrongStart Centre,1212578,477967,139.94382877244732,00:02:19,0.828,schools
"1020 MARINASIDE CRESCENT, VANCOUVER, BC",1210053,477232,The Westside School,1210172,477754,103.24698787281878,00:01:43,0.883,schools
"1020 MARINASIDE CRESCENT, VANCOUVER, BC",1210217,477303,The Westside School,1210172,477754,103.24698787281878,00:01:43,0.883,schools
"1020 STATION ST, VANCOUVER, BC",1211251,477530,Crosstown Elementary,1210665,477892,92.68313006450279,00:01:32,0.859,schools
"1020 W 12TH AV, VANCOUVER, BC",1209233,475796,L'Ecole Bilingue Elementary,1209026,475541,93.94631651060885,00:01:33,0.451,schools
"1020 W 12TH AV, VANCOUVER, BC",1209218,475796,L'Ecole Bilingue Elementary,1209026,475541,93.94631651060885,00:01:33,0.451,schools
"1020 W 15TH AV, VANCOUVER, BC",1209218,475493,L'Ecole Bilingue Elementary,1209026,475541,68.5493535015409,00:01:08,0.235,schools
"1020 W 16TH AV, VANCOUVER, BC",1209196,475399,L'Ecole Bilingue Elementary,1209026,475541,63.99400310151687,00:01:03,0.411,schools
"1020 W BROADWAY, VANCOUVER, BC",1209214,476108,L'Ecole Bilingue Elementary,1209026,475541,146.1859052582202,00:02:26,0.766,schools
"1020 WOLFE AV, VANCOUVER, BC",1209204,474925,Westside Montessori,1209243,474492,82.61192535161909,00:01:22,0.641,schools
"1021 BURNABY ST, VANCOUVER, BC",1208917,477860,Pattison High School,1209307,478110,71.4673069723238,00:01:11,0.504,schools
"1021 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209216,474065,Vancouver Talmud Torah Elementary,1209333,474385,53.48610381019885,00:00:53,0.426,schools
"1021 E 12TH AV, VANCOUVER, BC",1212485,475886,Florence Nightingale StrongStart Centre,1211687,475869,121.33566478074069,00:02:01,1.038,schools
"1021 E 13TH AV, VANCOUVER, BC",1212490,475786,Florence Nightingale StrongStart Centre,1211687,475869,125.31844637956537,00:02:05,1.038,schools
"1021 E 14TH AV, VANCOUVER, BC",1212490,475686,Charles Dickens Elementary,1212535,475325,131.95579318722335,00:02:11,0.577,schools
"1021 E 15TH AV, VANCOUVER, BC",1212493,475579,Charles Dickens Elementary,1212535,475325,86.66527859954849,00:01:26,0.508,schools
"1021 HARWOOD ST, VANCOUVER, BC",1208833,477789,Pattison High School,1209307,478110,90.93210666072986,00:01:30,0.628,schools
"1021 W HASTINGS ST, VANCOUVER, BC",1209780,478869,Alexander Academy,1210097,478578,126.93324061991066,00:02:06,0.887,schools
"1022 E 13TH AV, VANCOUVER, BC",1212481,475728,Florence Nightingale StrongStart Centre,1211687,475869,106.90847303964465,00:01:46,0.945,schools
"1022 E 21ST AV, VANCOUVER, BC",1212481,474955,Charles Dickens Annex,1212533,474809,57.37567546788999,00:00:57,0.219,schools
"1022 MAIN ST, VANCOUVER, BC",1211194,477554,Crosstown Elementary,1210665,477892,139.61826795622804,00:02:19,1.205,schools
"1022 NELSON ST, VANCOUVER, BC",1209145,478167,Pattison High School,1209307,478110,131.2834536498868,00:02:11,0.973,schools
"1022 SEYMOUR ST, VANCOUVER, BC",1209543,477801,Elsie Roy Elementary,1209538,477136,152.92299694431028,00:02:32,0.887,schools
"1023 CONNAUGHT DRIVE, VANCOUVER, BC",1209253,473951,Vancouver Talmud Torah Elementary,1209333,474385,77.1994870198225,00:01:17,0.75,schools
"1023 E 11TH AV, VANCOUVER, BC",1212484,475987,Florence Nightingale StrongStart Centre,1211687,475869,133.195602634373,00:02:13,1.136,schools
"1023 E 17TH AV, VANCOUVER, BC",1212472,475413,Charles Dickens Elementary,1212535,475325,84.67814663305874,00:01:24,0.304,schools
"1023 E 21ST AV, VANCOUVER, BC",1212494,475012,Charles Dickens Elementary,1212535,475325,89.76703471186988,00:01:29,0.39,schools
"1023 E 41ST AV, VANCOUVER, BC",1212503,472904,Sir Alexander Mackenzie Elementary,1212313,473057,118.7903557729786,00:01:58,0.579,schools
"1023 E 8TH AV, VANCOUVER, BC",1212474,476297,Mount Pleasant StrongStart Centre,1211649,476302,153.1663035012483,00:02:33,1.276,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208773,477695,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208735,477728,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208720,477742,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208728,477735,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208713,477749,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208750,477715,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208765,477701,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208758,477708,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 PACIFIC ST, VANCOUVER, BC",1208743,477721,Pattison High School,1209307,478110,109.42387842935716,00:01:49,0.755,schools
"1023 WOLFE AV, VANCOUVER, BC",1209231,474995,L'Ecole Bilingue Elementary,1209026,475541,79.54319253731548,00:01:19,0.743,schools
"1024 CARDERO ST, VANCOUVER, BC",1208508,478725,King George Secondary,1208443,479047,47.65352146142038,00:00:47,0.432,schools
"1024 E 10TH AV, VANCOUVER, BC",1212481,476029,Florence Nightingale StrongStart Centre,1211687,475869,109.18524522042536,00:01:49,0.948,schools
"1024 E 11TH AV, VANCOUVER, BC",1212484,475930,Florence Nightingale StrongStart Centre,1211687,475869,96.60124801240723,00:01:36,0.848,schools
"1024 E 13TH AV, VANCOUVER, BC",1212492,475728,Florence Nightingale StrongStart Centre,1211687,475869,110.50767101834218,00:01:50,0.956,schools
"1024 E 16TH AV, VANCOUVER, BC",1212487,475457,Charles Dickens Elementary,1212535,475325,82.91702701749959,00:01:22,0.384,schools
"1024 E 20TH AV, VANCOUVER, BC",1212497,475056,Charles Dickens Annex,1212533,474809,82.78869988897236,00:01:22,0.339,schools
"1024 KEEFER ST, VANCOUVER, BC",1212468,477995,Admiral Seymour StrongStart Centre,1212578,477967,21.745333215190122,00:00:21,0.129,schools
"1024 MAIN ST, VANCOUVER, BC",1211194,477546,Crosstown Elementary,1210665,477892,140.69812673892906,00:02:20,1.22,schools
"1024 MAIN ST, VANCOUVER, BC",1211194,477539,Crosstown Elementary,1210665,477892,140.69812673892906,00:02:20,1.22,schools
"1024 W 7TH AV, VANCOUVER, BC",1209224,476310,L'Ecole Bilingue Elementary,1209026,475541,175.60227469733204,00:02:55,1.319,schools
"1025 CHILCO ST, VANCOUVER, BC",1208027,479183,King George Secondary,1208443,479047,106.10382319365112,00:01:46,0.74,schools
"1025 CHILCO ST, VANCOUVER, BC",1208017,479194,King George Secondary,1208443,479047,106.10382319365112,00:01:46,0.74,schools
"1025 E 10TH AV, VANCOUVER, BC",1212479,476087,Florence Nightingale StrongStart Centre,1211687,475869,146.5054556385361,00:02:26,1.239,schools
"1025 E 17TH AV, VANCOUVER, BC",1212487,475413,Charles Dickens Elementary,1212535,475325,79.7701118096979,00:01:19,0.289,schools
"1025 E 22ND AV, VANCOUVER, BC",1212496,474911,Charles Dickens Elementary,1212535,475325,99.36344086897554,00:01:39,0.491,schools
"1025 E 39TH AV, VANCOUVER, BC",1212498,473112,Sir Alexander Mackenzie Elementary,1212313,473057,104.66149115036727,00:01:44,0.475,schools
"1025 E 40TH AV, VANCOUVER, BC",1212501,473007,Sir Alexander Mackenzie Elementary,1212313,473057,108.37839901391352,00:01:48,0.472,schools
"1025 E BROADWAY, VANCOUVER, BC",1212477,476197,Mount Pleasant StrongStart Centre,1211649,476302,139.61677437187424,00:02:19,1.163,schools
"1025 E BROADWAY, VANCOUVER, BC",1212488,476198,Mount Pleasant StrongStart Centre,1211649,476302,139.61677437187424,00:02:19,1.163,schools
"1025 E KING EDWARD AV, VANCOUVER, BC",1212501,474652,Charles Dickens Annex,1212533,474809,74.84090569809814,00:01:14,0.338,schools
"1025 GILFORD ST, VANCOUVER, BC",1208082,479064,Lord Roberts Elementary,1208355,478705,103.22744609431183,00:01:43,0.753,schools
"1025 GILFORD ST, VANCOUVER, BC",1208097,479051,Lord Roberts Elementary,1208355,478705,103.22744609431183,00:01:43,0.753,schools
"1025 GRANVILLE ST, VANCOUVER, BC",1209413,477900,Pattison High School,1209307,478110,132.0601249648649,00:02:12,0.801,schools
"1025 GRANVILLE ST, VANCOUVER, BC",1209408,477894,Pattison High School,1209307,478110,132.0601249648649,00:02:12,0.801,schools
"1025 RICHELIEU AV, VANCOUVER, BC",1209197,475344,L'Ecole Bilingue Elementary,1209026,475541,45.451978914355934,00:00:45,0.354,schools
"1025 ROBSON ST, VANCOUVER, BC",1209421,478442,Pattison High School,1209307,478110,78.20307740403089,00:01:18,0.534,schools
"1025 W 11TH AV, VANCOUVER, BC",1209230,475960,L'Ecole Bilingue Elementary,1209026,475541,87.36587957663819,00:01:27,0.762,schools
"1025 W 13TH AV, VANCOUVER, BC",1209235,475753,L'Ecole Bilingue Elementary,1209026,475541,65.06792231840116,00:01:05,0.551,schools
"1025 W 7TH AV, VANCOUVER, BC",1209219,476362,L'Ecole Bilingue Elementary,1209026,475541,124.16888221185714,00:02:04,1.163,schools
"1026 DAVIE ST, VANCOUVER, BC",1208951,477896,Anchor Point Montessori,1208902,477646,120.94766809240885,00:02:00,0.816,schools
